Energy	ln(density of states)
-12676	944.063005	3560.301165
-12672	944.864793	3559.690974
-12668	945.722780	3559.082192
-12664	946.513124	3558.339441
-12660	947.318910	3557.853516
-12656	948.134645	3557.144822
-12652	948.970201	3556.435413
-12648	949.755647	3555.826031
-12644	950.568559	3555.245521
-12640	951.378694	3554.581348
-12636	952.205476	3553.942033
-12632	953.016771	3553.266158
-12628	953.818849	3552.705558
-12624	954.658479	3551.970397
-12620	955.455507	3551.348827
-12616	956.240938	3550.760728
-12612	957.059862	3550.052900
-12608	957.888353	3549.313235
-12604	958.678163	3548.763343
-12600	959.479570	3548.069280
-12596	960.304460	3547.515867
-12592	961.098268	3546.828162
-12588	961.910020	3546.198772
-12584	962.709474	3545.495700
-12580	963.530031	3544.905941
-12576	964.332689	3544.190471
-12572	965.148653	3543.477546
-12568	965.967180	3542.898403
-12564	966.787950	3542.265666
-12560	967.589708	3541.495421
-12556	968.402421	3540.948104
-12552	969.206163	3540.269184
-12548	970.030122	3539.646254
-12544	970.813478	3538.991909
-12540	971.631273	3538.259983
-12536	972.438493	3537.655297
-12532	973.249940	3537.049824
-12528	974.048143	3536.277325
-12524	974.856019	3535.684184
-12520	975.650835	3534.972906
-12516	976.454256	3534.335852
-12512	977.263978	3533.675234
-12508	978.049013	3532.892410
-12504	978.866273	3532.350310
-12500	979.690126	3531.621040
-12496	980.495027	3531.013270
-12492	981.295839	3530.406349
-12488	982.099061	3529.655754
-12484	982.883516	3529.004561
-12480	983.698854	3528.341304
-12476	984.501405	3527.856344
-12472	985.303163	3527.252000
-12468	986.090883	3526.404898
-12464	986.914049	3525.792756
-12460	987.720659	3525.115396
-12456	988.501329	3524.482704
-12452	989.315462	3523.749751
-12448	990.126451	3523.120135
-12444	990.919481	3522.455896
-12440	991.744218	3521.679500
-12436	992.533067	3521.091112
-12432	993.335939	3520.466898
-12428	994.128435	3519.762976
-12424	994.947816	3519.072335
-12420	995.768465	3518.389870
-12416	996.550447	3517.783596
-12412	997.337358	3517.140232
-12408	998.149339	3516.408159
-12404	998.935350	3515.704144
-12400	999.717882	3515.121454
-12396	1000.528642	3514.384541
-12392	1001.335069	3513.782721
-12388	1002.099977	3513.027818
-12384	1002.926774	3512.435365
-12380	1003.720827	3511.770486
-12376	1004.518816	3511.115623
-12372	1005.302431	3510.478660
-12368	1006.112703	3509.872982
-12364	1006.905794	3509.202339
-12360	1007.681612	3508.476479
-12356	1008.480928	3507.874507
-12352	1009.285219	3507.158345
-12348	1010.076311	3506.554250
-12344	1010.869508	3505.808239
-12340	1011.662904	3505.243251
-12336	1012.452333	3504.649985
-12332	1013.266603	3503.913131
-12328	1014.070299	3503.205915
-12324	1014.848131	3502.518784
-12320	1015.644472	3501.876328
-12316	1016.463991	3501.299801
-12312	1017.240968	3500.627397
-12308	1018.041231	3499.853142
-12304	1018.847734	3499.249040
-12300	1019.616411	3498.596044
-12296	1020.435106	3497.846201
-12292	1021.237566	3497.109615
-12288	1022.037294	3496.470763
-12284	1022.806459	3495.845549
-12280	1023.622468	3495.156318
-12276	1024.391832	3494.404690
-12272	1025.190141	3493.912708
-12268	1025.971284	3493.244035
-12264	1026.780443	3492.560560
-12260	1027.570375	3491.924426
-12256	1028.340501	3491.190145
-12252	1029.148118	3490.635253
-12248	1029.951784	3489.870126
-12244	1030.718416	3489.240808
-12240	1031.518159	3488.571996
-12236	1032.316789	3488.022666
-12232	1033.098451	3487.288737
-12228	1033.906724	3486.584331
-12224	1034.685640	3485.904795
-12220	1035.481569	3485.344241
-12216	1036.272264	3484.574114
-12212	1037.049623	3483.990277
-12208	1037.866045	3483.367430
-12204	1038.645723	3482.630609
-12200	1039.455080	3482.050187
-12196	1040.243074	3481.303478
-12192	1041.029802	3480.742797
-12188	1041.816545	3479.945306
-12184	1042.606096	3479.367741
-12180	1043.401552	3478.671996
-12176	1044.181245	3478.053980
-12172	1044.980134	3477.342263
-12168	1045.782777	3476.633664
-12164	1046.550554	3476.041517
-12160	1047.344499	3475.347546
-12156	1048.141237	3474.772462
-12152	1048.927446	3474.122918
-12148	1049.722902	3473.247371
-12144	1050.510789	3472.691438
-12140	1051.305284	3472.021441
-12136	1052.095140	3471.369308
-12132	1052.885026	3470.630789
-12128	1053.668657	3469.860683
-12124	1054.453660	3469.155573
-12120	1055.214204	3468.519074
-12116	1056.017595	3467.761343
-12112	1056.810411	3467.171456
-12108	1057.581331	3466.503167
-12104	1058.395051	3465.858031
-12100	1059.173906	3465.141098
-12096	1059.956178	3464.446688
-12092	1060.723222	3463.848906
-12088	1061.536409	3463.095721
-12084	1062.319841	3462.416936
-12080	1063.092515	3461.745957
-12076	1063.901948	3460.994525
-12072	1064.669343	3460.269072
-12068	1065.451784	3459.636462
-12064	1066.232927	3458.914243
-12060	1067.028566	3458.243452
-12056	1067.792192	3457.413535
-12052	1068.607164	3456.762759
-12048	1069.365556	3456.080841
-12044	1070.148759	3455.324656
-12040	1070.918886	3454.751798
-12036	1071.714509	3453.981653
-12032	1072.506517	3453.297997
-12028	1073.295335	3452.648086
-12024	1074.074342	3452.027533
-12020	1074.853426	3451.328393
-12016	1075.641222	3450.688599
-12012	1076.426469	3450.023689
-12008	1077.193742	3449.364818
-12004	1077.994783	3448.663128
-12000	1078.773408	3448.039919
-11996	1079.570192	3447.344710
-11992	1080.344453	3446.626951
-11988	1081.126451	3445.968554
-11984	1081.903978	3445.219027
-11980	1082.679231	3444.628215
-11976	1083.474123	3443.909155
-11972	1084.256120	3443.325268
-11968	1085.030077	3442.607400
-11964	1085.815340	3441.805365
-11960	1086.585924	3441.247660
-11956	1087.358552	3440.554475
-11952	1088.147569	3439.737899
-11948	1088.931596	3439.112024
-11944	1089.706178	3438.426322
-11940	1090.471941	3437.737098
-11936	1091.273759	3437.087989
-11932	1092.038545	3436.351997
-11928	1092.815172	3435.708587
-11924	1093.602159	3435.015823
-11920	1094.385347	3434.367866
-11916	1095.141679	3433.589427
-11912	1095.921968	3432.980337
-11908	1096.710878	3432.196115
-11904	1097.504869	3431.616009
-11900	1098.270692	3430.878016
-11896	1099.037828	3430.141161
-11892	1099.821840	3429.543943
-11888	1100.582841	3428.949246
-11884	1101.367250	3428.076153
-11880	1102.155565	3427.626525
-11876	1102.931795	3426.864610
-11872	1103.692613	3426.019906
-11868	1104.485063	3425.260802
-11864	1105.259569	3424.735257
-11860	1106.030748	3423.935243
-11856	1106.799837	3423.364986
-11852	1107.576112	3422.601519
-11848	1108.366304	3421.963039
-11844	1109.138978	3421.213155
-11840	1109.895647	3420.569807
-11836	1110.661684	3419.896088
-11832	1111.457689	3419.153421
-11828	1112.219469	3418.566830
-11824	1112.985765	3417.832179
-11820	1113.754945	3417.254385
-11816	1114.539384	3416.480625
-11812	1115.326860	3415.819841
-11808	1116.084688	3414.941672
-11804	1116.860139	3414.376641
-11800	1117.650087	3413.575098
-11796	1118.406923	3412.883057
-11792	1119.176347	3412.196715
-11788	1119.952577	3411.492396
-11784	1120.725938	3410.778235
-11780	1121.495561	3410.137497
-11776	1122.273088	3409.398984
-11772	1123.033006	3408.724107
-11768	1123.815248	3407.944255
-11764	1124.598939	3407.475784
-11760	1125.361635	3406.645385
-11756	1126.155382	3406.050384
-11752	1126.924974	3405.277136
-11748	1127.689928	3404.609666
-11744	1128.477540	3404.005260
-11740	1129.257036	3403.224887
-11736	1130.021715	3402.429103
-11732	1130.792055	3401.892267
-11728	1131.566713	3401.064729
-11724	1132.329393	3400.394910
-11720	1133.106126	3399.854262
-11716	1133.899187	3399.037088
-11712	1134.635118	3398.442100
-11708	1135.412050	3397.622058
-11704	1136.199220	3397.018914
-11700	1136.947984	3396.244843
-11696	1137.729036	3395.595934
-11692	1138.496873	3394.905787
-11688	1139.269334	3394.035863
-11684	1140.029375	3393.478633
-11680	1140.807405	3392.726366
-11676	1141.575151	3392.033775
-11672	1142.340440	3391.316589
-11668	1143.119737	3390.678911
-11664	1143.895265	3389.976771
-11660	1144.648256	3389.228758
-11656	1145.416368	3388.490159
-11652	1146.189317	3387.855959
-11648	1146.946565	3387.096609
-11644	1147.729127	3386.386801
-11640	1148.494020	3385.806788
-11636	1149.250246	3385.031124
-11632	1150.035554	3384.370997
-11628	1150.794435	3383.653241
-11624	1151.564592	3382.868373
-11620	1152.338258	3382.384817
-11616	1153.081605	3381.602092
-11612	1153.870668	3381.010971
-11608	1154.612077	3380.170146
-11604	1155.379091	3379.543542
-11600	1156.151903	3378.836148
-11596	1156.911317	3378.247347
-11592	1157.688539	3377.447568
-11588	1158.444200	3376.769220
-11584	1159.206590	3376.073444
-11580	1159.968324	3375.332734
-11576	1160.731782	3374.680779
-11572	1161.491914	3373.997736
-11568	1162.262208	3373.223859
-11564	1163.006319	3372.466379
-11560	1163.774507	3371.839346
-11556	1164.551454	3371.056938
-11552	1165.302797	3370.357186
-11548	1166.070848	3369.594468
-11544	1166.818452	3368.988634
-11540	1167.611055	3368.132803
-11536	1168.355897	3367.485344
-11532	1169.109346	3366.778582
-11528	1169.892320	3366.267415
-11524	1170.654619	3365.452695
-11520	1171.402803	3364.897652
-11516	1172.158159	3364.118137
-11512	1172.912416	3363.470873
-11508	1173.682680	3362.714923
-11504	1174.449251	3361.818402
-11500	1175.194093	3361.307528
-11496	1175.969774	3360.489448
-11492	1176.727327	3359.864384
-11488	1177.486970	3359.118187
-11484	1178.235429	3358.399635
-11480	1179.017000	3357.707823
-11476	1179.779741	3357.047973
-11472	1180.534441	3356.206507
-11468	1181.309373	3355.541045
-11464	1182.061052	3354.911622
-11460	1182.821962	3354.141679
-11456	1183.586244	3353.551001
-11452	1184.350175	3352.719929
-11448	1185.101717	3352.021786
-11444	1185.875337	3351.320758
-11440	1186.623933	3350.652037
-11436	1187.380556	3349.766051
-11432	1188.136507	3349.102750
-11428	1188.884340	3348.483924
-11424	1189.668291	3347.579356
-11420	1190.396410	3347.031531
-11416	1191.174959	3346.114078
-11412	1191.911012	3345.482927
-11408	1192.677293	3344.806636
-11404	1193.443849	3343.955620
-11400	1194.204286	3343.315422
-11396	1194.951768	3342.738613
-11392	1195.719865	3341.866342
-11388	1196.469118	3341.298858
-11384	1197.233354	3340.448490
-11380	1197.985963	3339.814678
-11376	1198.749513	3339.160580
-11372	1199.502946	3338.307210
-11368	1200.264207	3337.656303
-11364	1201.019990	3337.070288
-11360	1201.783800	3336.208915
-11356	1202.524507	3335.652748
-11352	1203.305864	3334.953613
-11348	1204.064638	3334.145677
-11344	1204.829103	3333.550356
-11340	1205.586824	3332.759928
-11336	1206.334230	3331.935926
-11332	1207.099184	3331.296802
-11328	1207.856050	3330.467735
-11324	1208.629716	3329.628295
-11320	1209.359087	3328.903461
-11316	1210.120927	3328.257463
-11312	1210.896699	3327.529023
-11308	1211.641130	3326.834836
-11304	1212.391450	3326.119736
-11300	1213.142107	3325.491846
-11296	1213.916444	3324.594436
-11292	1214.666460	3324.052753
-11288	1215.447938	3323.282785
-11284	1216.168565	3322.572652
-11280	1216.917604	3321.905459
-11276	1217.693864	3321.166718
-11272	1218.432741	3320.457913
-11268	1219.175752	3319.742645
-11264	1219.942308	3318.971194
-11260	1220.687425	3318.248115
-11256	1221.444276	3317.531861
-11252	1222.220674	3316.921797
-11248	1222.961275	3316.147095
-11244	1223.712785	3315.381704
-11240	1224.473390	3314.806058
-11236	1225.213701	3314.103605
-11232	1225.970811	3313.316782
-11228	1226.738924	3312.676892
-11224	1227.485689	3311.959572
-11220	1228.230638	3311.147884
-11216	1228.980577	3310.474678
-11212	1229.747926	3309.625084
-11208	1230.485399	3308.853227
-11204	1231.243364	3308.201958
-11200	1232.002244	3307.609116
-11196	1232.746995	3306.734866
-11192	1233.472124	3306.023672
-11188	1234.244752	3305.232726
-11184	1234.978639	3304.621288
-11180	1235.719804	3303.924883
-11176	1236.476427	3303.089145
-11172	1237.218843	3302.311854
-11168	1237.970735	3301.784967
-11164	1238.719469	3300.794480
-11160	1239.480196	3300.245059
-11156	1240.218080	3299.346776
-11152	1240.968126	3298.572728
-11148	1241.701158	3297.989930
-11144	1242.457490	3297.256281
-11140	1243.197847	3296.442285
-11136	1243.968706	3295.866402
-11132	1244.701646	3294.955740
-11128	1245.461397	3294.462476
-11124	1246.208208	3293.554188
-11120	1246.949358	3293.123722
-11116	1247.714403	3292.170365
-11112	1248.463991	3291.508942
-11108	1249.199953	3290.790352
-11104	1249.944124	3290.081823
-11100	1250.714906	3289.297878
-11096	1251.441926	3288.572568
-11092	1252.210420	3287.870080
-11088	1252.945482	3287.177329
-11084	1253.705812	3286.499528
-11080	1254.440752	3285.769324
-11076	1255.198518	3284.865534
-11072	1255.951005	3284.167032
-11068	1256.698305	3283.525506
-11064	1257.440843	3282.671750
-11060	1258.216341	3282.018463
-11056	1258.930833	3281.273464
-11052	1259.677675	3280.641964
-11048	1260.446229	3279.729352
-11044	1261.182741	3279.190462
-11040	1261.929719	3278.499685
-11036	1262.666353	3277.698959
-11032	1263.406145	3276.907786
-11028	1264.157594	3276.110993
-11024	1264.891099	3275.371182
-11020	1265.645311	3274.446446
-11016	1266.406419	3273.822075
-11012	1267.146959	3273.034689
-11008	1267.889635	3272.355686
-11004	1268.645357	3271.571747
-11000	1269.382631	3270.863393
-10996	1270.113863	3270.091167
-10992	1270.869508	3269.407855
-10988	1271.608125	3268.683544
-10984	1272.359621	3267.975058
-10980	1273.098680	3267.333184
-10976	1273.837358	3266.559097
-10972	1274.585390	3265.811438
-10968	1275.331575	3264.982690
-10964	1276.054582	3264.410118
-10960	1276.808580	3263.458818
-10956	1277.550706	3262.804918
-10952	1278.289720	3262.042975
-10948	1279.041582	3261.332419
-10944	1279.772920	3260.560325
-10940	1280.531740	3259.952450
-10936	1281.269289	3259.180098
-10932	1282.019350	3258.521227
-10928	1282.749467	3257.882092
-10924	1283.496706	3256.935897
-10920	1284.237978	3256.322103
-10916	1284.962587	3255.694359
-10912	1285.719438	3254.756530
-10908	1286.452745	3254.019182
-10904	1287.200731	3253.391064
-10900	1287.939027	3252.723628
-10896	1288.684206	3251.886717
-10892	1289.428468	3251.222004
-10888	1290.172075	3250.532167
-10884	1290.906282	3249.666984
-10880	1291.642351	3248.854103
-10876	1292.397478	3248.099206
-10872	1293.121934	3247.419414
-10868	1293.863954	3246.620422
-10864	1294.614137	3245.968398
-10860	1295.330476	3245.184182
-10856	1296.075166	3244.404565
-10852	1296.818651	3243.597245
-10848	1297.539552	3243.025686
-10844	1298.265184	3242.284118
-10840	1299.011339	3241.487638
-10836	1299.745058	3240.755291
-10832	1300.497774	3240.111225
-10828	1301.236681	3239.324935
-10824	1301.967577	3238.525395
-10820	1302.711610	3237.921096
-10816	1303.464540	3237.079421
-10812	1304.183122	3236.436500
-10808	1304.922777	3235.549099
-10804	1305.655550	3234.961356
-10800	1306.412126	3234.180182
-10796	1307.123521	3233.488343
-10792	1307.868639	3232.668955
-10788	1308.603364	3231.872960
-10784	1309.352540	3231.147881
-10780	1310.083726	3230.366756
-10776	1310.814241	3229.757499
-10772	1311.552324	3228.823368
-10768	1312.298540	3228.170965
-10764	1313.030321	3227.281962
-10760	1313.763719	3226.595460
-10756	1314.497880	3225.884407
-10752	1315.237810	3225.178986
-10748	1315.969316	3224.354704
-10744	1316.721178	3223.548089
-10740	1317.431505	3222.889997
-10736	1318.181444	3222.120537
-10732	1318.916124	3221.329793
-10728	1319.658601	3220.569733
-10724	1320.385133	3219.864656
-10720	1321.135377	3219.161643
-10716	1321.871156	3218.289219
-10712	1322.596162	3217.640090
-10708	1323.330949	3216.757474
-10704	1324.078599	3216.067009
-10700	1324.791765	3215.252898
-10696	1325.536470	3214.604717
-10692	1326.272493	3213.688300
-10688	1327.013536	3212.992069
-10684	1327.738191	3212.108522
-10680	1328.479326	3211.390081
-10676	1329.214448	3210.595184
-10672	1329.949235	3209.883440
-10668	1330.696352	3209.056263
-10664	1331.412920	3208.263291
-10660	1332.165361	3207.515629
-10656	1332.897233	3206.667406
-10652	1333.636842	3206.029636
-10648	1334.353273	3205.284770
-10644	1335.095811	3204.456966
-10640	1335.821992	3203.747421
-10636	1336.561159	3202.969338
-10632	1337.288576	3202.187849
-10628	1338.021486	3201.536128
-10624	1338.733751	3200.803569
-10620	1339.490327	3199.909728
-10616	1340.207307	3199.193665
-10612	1340.951326	3198.450965
-10608	1341.671251	3197.719972
-10604	1342.423677	3196.980908
-10600	1343.142473	3196.278816
-10596	1343.880373	3195.637301
-10592	1344.608949	3194.946382
-10588	1345.336427	3194.014210
-10584	1346.072343	3193.324377
-10580	1346.786928	3192.653578
-10576	1347.520448	3191.867997
-10572	1348.243211	3191.124146
-10568	1348.971879	3190.455155
-10564	1349.711381	3189.719846
-10560	1350.434572	3188.827427
-10556	1351.142732	3187.932569
-10552	1351.886537	3187.332912
-10548	1352.624315	3186.577893
-10544	1353.334856	3185.609307
-10540	1354.058839	3184.822069
-10536	1354.800066	3184.199749
-10532	1355.525499	3183.483437
-10528	1356.271760	3182.677724
-10524	1356.992097	3181.883010
-10520	1357.703035	3181.132286
-10516	1358.428041	3180.280373
-10512	1359.161668	3179.581459
-10508	1359.881868	3178.681849
-10504	1360.599275	3177.951874
-10500	1361.319826	3177.122785
-10496	1362.052461	3176.350774
-10492	1362.800401	3175.552746
-10488	1363.501832	3174.750603
-10484	1364.250017	3174.198674
-10480	1364.955308	3173.369364
-10476	1365.712938	3172.497632
-10472	1366.419054	3171.789789
-10468	1367.158906	3170.993404
-10464	1367.876863	3170.308696
-10460	1368.629121	3169.476549
-10456	1369.351991	3168.687136
-10452	1370.069475	3167.959384
-10448	1370.794359	3167.085409
